date,PPO,A2C,DDPG
2016-05-05,1.0021360380458295,1.0428154967577314,1.0545638828808335
2016-05-06,1.0021787732900518,1.0458313068944385,1.0572961898535687
2016-05-09,1.0021077259783155,1.0441899252400388,1.0539689752317831
2016-05-10,1.0025929632186201,1.0534939034459134,1.067526074783233
2016-05-11,1.002375451121291,1.0479669541852754,1.0486699550338705
2016-05-12,1.002340809478952,1.0477998000519122,1.047967696639868
2016-05-13,1.0020172114019645,1.0372881410089216,1.0353541423512982
2016-05-16,1.0023179596790037,1.0472980820621818,1.0453854606651833
2016-05-17,1.0018251621613952,1.0361088596041281,1.0342346634151254
2016-05-18,1.0022002529549914,1.0328755975609716,1.0356549452030157
2016-05-19,1.00135756968668,1.0250275995775027,1.0249028139168694
2016-05-20,1.0012999634101052,1.0240025841643488,1.023877920098876
2016-05-23,1.0012934289394142,1.023877583613577,1.0236589278652317
2016-05-24,1.001394845217479,1.0260303322154283,1.0262617514314938
2016-05-25,1.0015465279311209,1.0272471361254252,1.0286394233800817
2016-05-26,1.0015371052404956,1.0266093560701928,1.0279645695488466
2016-05-27,1.0015886546070882,1.0278839648178242,1.029511335473958
2016-05-31,1.0016113654937993,1.0265774098150284,1.024694474137662
2016-06-01,1.001590488245994,1.0261217262520885,1.024732857745097
2016-06-02,1.0016821693866695,1.0288272626747186,1.0283983922835724
2016-06-03,1.0015196315495019,1.0287186448631536,1.0255929187221509
2016-06-06,1.0016546841417964,1.0343830675859949,1.034166777043179
2016-06-07,1.0016697509259616,1.0369800141500878,1.031456761198354
2016-06-08,1.0017480090613058,1.0409279245789282,1.0387792256600883
2016-06-09,1.0016232098641877,1.0404218015676934,1.0374243422138159
2016-06-10,1.0012063924941945,1.0358766358578704,1.0278337294580926
2016-06-13,1.000733497219387,1.0259176817994349,1.0184118647212075
2016-06-14,1.0004071809523796,1.0274226242816873,1.0139037341717128
2016-06-15,1.0001838704891537,1.0265270549312637,1.0123523674129349
2016-06-16,1.000479115899722,1.0331470105241818,1.013976473521791
2016-06-17,1.0003160507101152,1.0289180102930662,1.0117528990039624
2016-06-20,1.0009478972051495,1.0358292289987938,1.0223117138913214
2016-06-21,1.0011786363652164,1.0371719649257591,1.0214266655319986
2016-06-22,1.0007027614958328,1.0343649675212312,1.0194730284891977
2016-06-23,1.0022606444402125,1.0484457736141073,1.0336226090231966
2016-06-24,0.9978948516658913,1.0157333190214137,0.9916908917996433
2016-06-27,0.9978032777931163,1.0147175932325057,0.9906992123218489
2016-06-28,0.9978807464321537,1.0157293893192825,0.9924671370251005
2016-06-29,0.998025996742782,1.0181898088899266,0.9959833433928849
2016-06-30,0.9982511810183532,1.0221508975283686,0.999383255804711
2016-07-05,0.9982511810183532,1.0221508975283686,0.999383255804711
2016-07-06,0.9982563127929873,1.022528598034758,1.0006192599626758
2016-07-07,0.9982624902990166,1.0221738293842186,1.0007979823505058
2016-07-08,0.9985043171589338,1.025669680085246,1.008629031424176
2016-07-11,0.9986557340250318,1.0269195434427028,1.0113641468875907
2016-07-12,0.9987783040943536,1.0291195778664788,1.0163670065661874
2016-07-13,0.9988372600128538,1.0305497384356759,1.0170595161763896
2016-07-14,0.9992052164419855,1.0337400812823945,1.0240305434756567
2016-07-15,0.9992206782327466,1.033749826399939,1.024599286678082
2016-07-18,0.9992627635656799,1.033938409610448,1.0273147858159977
2016-07-19,0.999538851003961,1.0353997693181884,1.029136455256881
2016-07-20,0.9996566205026355,1.0366632438654895,1.031483845118063
2016-07-21,0.9993953423168829,1.0322024022801557,1.02461910809352
2016-07-22,0.9996861924451281,1.0356120130759034,1.0262426911545088
2016-07-25,0.9994585014375884,1.033995220666574,1.0220852590994494
2016-07-26,0.9987197731817982,1.0329725835220127,1.0307717601475157
2016-07-27,0.9986389143942838,1.0319396282077034,1.0297410175396813
2016-07-28,0.9986389143942838,1.0319396282077034,1.0297410175396813
2016-07-29,0.9986197192377093,1.0319513355980816,1.0295077913491666
2016-08-01,0.9986205993932697,1.0316055361860463,1.0290695631799378
2016-08-02,0.9985545997024237,1.030353323124897,1.0261820809618676
2016-08-03,0.9985659157403963,1.030416853937762,1.027289831336699
2016-08-04,0.9985803384188746,1.0304155008788023,1.0260259267868554
2016-08-05,0.9988019832896169,1.0340603635848058,1.0326127562557967
2016-08-08,0.9987717788038736,1.0336175931810203,1.0319278921280581
2016-08-09,0.998770046887152,1.0335477226065226,1.0319518355564774
2016-08-10,0.99878233756685,1.033559968423806,1.0313873050792384
2016-08-11,0.9988936790146702,1.0350758595755498,1.0337586891885882
2016-08-12,0.9988131116861092,1.0335978232542298,1.0325752007227675
2016-08-15,0.9988409253541944,1.033654922585627,1.0362277678770686
2016-08-16,0.9986904733292877,1.0298239016165016,1.0348936918133411
2016-08-17,0.9986415933799737,1.0307536084338378,1.0349046133554753
2016-08-18,0.9986548161420995,1.0303723921663366,1.0335887305568026
2016-08-19,0.9984146767944148,1.027857674721338,1.035235971048159
2016-08-22,0.9983963879399865,1.0256906008466398,1.0347183783561258
2016-08-23,0.998383010270315,1.026856259854539,1.0356818445238294
2016-08-24,0.9981480472060086,1.0238014032209857,1.0298373300859487
2016-08-25,0.9981495321959832,1.0220253029424624,1.0264695895644373
2016-08-26,0.9979021677801612,1.0190015273856077,1.0232683325904464
2016-08-29,0.9983877625119064,1.0253116883823354,1.0280755301591784
2016-08-30,0.998115473163911,1.022126005096365,1.024195979051732
2016-08-31,0.9978055517691528,1.0193411819624545,1.0198090561859763
2016-09-01,0.9979994205034851,1.0207567098316763,1.0204832205892207
2016-09-02,0.9983469201359025,1.0226398907145662,1.0258358576271684
2016-09-06,0.9987777827383013,1.0248129713571204,1.0273072406308634
2016-09-07,0.9987276751964761,1.0268951316244577,1.0270090121925777
2016-09-08,0.9982591953918389,1.0226158999230768,1.025918548186747
2016-09-09,0.995634822334674,0.9999439600882146,1.0008909213199282
2016-09-12,0.9972785662629835,1.01418304354577,1.0147966585644115
2016-09-13,0.9957426948226341,0.998561381282602,0.9983054258873255
2016-09-14,0.9951848585307539,0.994282258498119,0.9953839074163348
2016-09-15,0.9961555353860452,1.0024516463336592,1.0037812101815244
2016-09-16,0.9950439407570133,0.9953738780821467,0.9997213289612588
2016-09-19,0.9956943637062105,0.9960427070832234,1.0003028983090734
2016-09-20,0.9961426277630242,0.9960187090025499,1.001286012674969
2016-09-21,0.9975954007785439,1.004916694404897,1.014746013828825
2016-09-22,0.9983535581833117,1.0108130111516909,1.0210346621154363
2016-09-23,0.9972517698054612,1.005357814709446,1.013929161323371
2016-09-26,0.9959564540405728,0.99790498777215,1.0023692859180604
2016-09-27,0.997026110712551,1.006514620193248,1.0102231838413431
2016-09-28,0.997528258732135,1.0078527423564936,1.0152796688277794
2016-09-29,0.9973503471308236,1.006844890739319,1.0142643913775322
2016-09-30,0.9973727865301073,1.007220985174947,1.0152765061745774
2016-10-04,0.9973727865301073,1.007220985174947,1.0152765061745774
2016-10-05,0.9974883417264612,1.0088086601241846,1.0170699234221445
2016-10-06,0.9975788356090926,1.0076693454326813,1.0174455900477377
2016-10-07,0.9975493698753556,1.0046123209298838,1.0161077372996674
2016-10-10,0.9977279092247461,1.0070738041433955,1.0174758081794986
2016-10-11,0.9973462724796375,0.9992950889274225,1.0086345233728224
2016-10-12,0.997493697735432,0.9989046320411767,1.0091323643772647
2016-10-13,0.9972786352323243,0.9976087603914235,1.005443687664696
2016-10-14,0.9975711624159097,0.9999216033633374,1.0096012150193996
2016-10-17,0.9972366177807297,0.9983961309413313,1.0054870982410307
2016-10-18,0.997702215788079,0.9961769612087252,1.0202186551097692
2016-10-19,0.9976148841357848,0.995194238748336,1.0191984634409048
2016-10-20,0.9976148841357848,0.995194238748336,1.0191984634409048
2016-10-21,0.9976148841357848,0.995194238748336,1.0191984634409048
2016-10-24,0.9976148841357848,0.995194238748336,1.0191984634409048
2016-10-25,0.9975878288125758,0.9945670298670468,1.0184987631609244
2016-10-26,0.9975799036661469,0.9944310041381849,1.0183836298480742
2016-10-27,0.9975763081941594,0.9943560014009264,1.0178361870780355
2016-10-28,0.9975677115835301,0.9945323116520872,1.0180092537034007
2016-10-31,0.9975518519370816,0.9942587494918852,1.0177782233286088
2016-11-01,0.9974941939178618,0.9933494030384984,1.0167641499357516
2016-11-02,0.9974155391235419,0.9918354964432696,1.0152827751573543
2016-11-03,0.9974031219156125,0.9910998551562941,1.0143616949939567
2016-11-04,0.9973023726965649,0.9907474462829875,1.0140451704326023
2016-11-07,0.9980236127314407,1.0040356471388192,1.027810344170735
2016-11-08,0.9982392035558875,1.0049225403786914,1.0295040717045114
2016-11-09,0.9991178271129207,1.0161372856797029,1.047068666862809
2016-11-10,0.999061020899969,1.0151608213564398,1.0462360521956542
2016-11-11,0.999061020899969,1.0151608213564398,1.0462360521956542
2016-11-14,0.9990926105791751,1.014183386074995,1.046778340854157
2016-11-15,0.999084370302416,1.0140430231081659,1.046655748790774
2016-11-16,0.9990596435014002,1.0138158022264403,1.0459869868597844
2016-11-17,0.9991471240833363,1.0138503015737739,1.04682799094529
2016-11-18,0.9991305636280505,1.0135692519643593,1.0465834100974734
2016-11-21,0.9991649122994891,1.0142240424192488,1.0468717465934385
2016-11-22,0.9992588066058627,1.0148469341431365,1.0481326388775232
2016-11-23,0.9992848558547939,1.0152490708435216,1.049795032075033
2016-11-25,0.9994199185736838,1.018598777095502,1.0504432295497321
2016-11-28,0.9993854238494693,1.0168293135219104,1.0474705414145937
2016-11-29,0.999436900694514,1.0165147816647186,1.0516981723561647
2016-11-30,0.9997225402275326,1.0130326260069595,1.053870478716266
2016-12-01,0.9996633267801986,1.0120406011802692,1.0530000279387763
2016-12-02,0.9996273450830235,1.0118191325890171,1.0525335484273335
2016-12-05,0.9997270766942112,1.0114793135339624,1.0535238189603546
2016-12-06,0.9998056913919282,1.0118521545439718,1.0539194015501727
2016-12-07,1.0003390110371968,1.0208484069451438,1.0631578354997626
2016-12-08,1.0005937342828277,1.0221293397496456,1.0657060497071145
2016-12-09,1.0009424372316447,1.0282808021788024,1.069989437716603
2016-12-12,1.0010263220297988,1.032301082252907,1.067016463190665
2016-12-13,1.001274261081896,1.0350950817074431,1.0730138663288502
2016-12-14,1.0007783790275915,1.0282889624866156,1.0670892171376307
2016-12-15,1.0012533986958634,1.0290564519542484,1.0699051727027586
2016-12-16,1.001047535409782,1.0307103032762122,1.0661949394705044
2016-12-19,1.0016092720406062,1.0350132327598578,1.0695953249962442
2016-12-20,1.0022918930496632,1.03852570383094,1.0769854747711292
2016-12-21,1.0021956253181497,1.0378942579665724,1.075465064931999
2016-12-22,1.0019617604411906,1.0355147262943603,1.0732280669103291
2016-12-23,1.0019498785685508,1.0360174982868893,1.0758111985932193
2016-12-27,1.0019788615850571,1.0365626424706755,1.0760497271025118
2016-12-28,1.00116720396534,1.0299426662980486,1.0689829211171036
2016-12-29,1.000811090787535,1.0295164256800469,1.0668820544737028
2016-12-30,1.0002883757658574,1.0264887015372663,1.0638988260852313
2017-01-04,1.0002883757658574,1.0264887015372663,1.0638988260852313
2017-01-05,1.000262091604749,1.0263558552221568,1.0633644465161036
2017-01-06,1.0003180066109536,1.0266191061537069,1.0659999055444453
2017-01-09,1.000200052888895,1.0245222346395941,1.063246806667304
2017-01-10,1.0002129818860677,1.0245002815981212,1.064279638557223
2017-01-11,1.0003051538828693,1.0249970555082528,1.0671410477240526
2017-01-12,1.0001012951407644,1.0232503692679964,1.0615404161516238
2017-01-13,1.0001076149767751,1.0219947261113322,1.0625071385559672
2017-01-17,1.0000107097020319,1.021425758788111,1.0535034057346924
2017-01-18,1.00011621884051,1.0228755859479348,1.0510316828906177
2017-01-19,1.0001121354705444,1.021166934041369,1.0483827416105118
2017-01-20,1.0002124080190182,1.0208409105778966,1.051951858510097
2017-01-23,1.0001360208188748,1.019820097858903,1.0508999237956427
2017-01-24,1.000140464167073,1.0198212904116952,1.0519903246389404
2017-01-25,1.0001340980966626,1.0196833461525254,1.0518535424669417
2017-01-26,1.000145115846211,1.0195603227482486,1.0521065866480313
2017-01-27,1.000150100378073,1.0198089482383461,1.0517382829020425
2017-01-30,1.0000206982302124,1.0180832842990444,1.0490160006223088
2017-01-31,0.9999172981581456,1.0155775528296316,1.0447103023183097
2017-02-01,0.9999185692700209,1.0138591279104798,1.0445417880164225
2017-02-02,0.9997456669382931,1.011913820193661,1.040845310782117
2017-02-03,0.9999300582798025,1.019254958333603,1.0534590563806177
2017-02-06,0.999961735616194,1.0193554721155111,1.0514385296210988
2017-02-07,1.0002238716366878,1.021813643951412,1.0542795860417657
2017-02-08,1.0000844448033468,1.019781844093038,1.0501899493716416
2017-02-09,1.0003477770772977,1.0244861532006697,1.05605197188256
2017-02-10,1.00084688456695,1.030562943696336,1.0633165448080424
2017-02-13,1.0014897524462432,1.0367329563578271,1.0734430516400228
2017-02-14,1.0018117671210645,1.0402130743641937,1.079312384375301
2017-02-15,1.0022033013254519,1.0457398920095404,1.0855670799081047
2017-02-16,1.0026928884165816,1.049481501000684,1.0864768275703074
2017-02-17,1.0026182531838839,1.0538758233886083,1.087849387496504
2017-02-21,1.0034615457524105,1.0614633715963602,1.0979141938535113
2017-02-22,1.0038799972914259,1.0608669793259198,1.098244879764162
2017-02-23,1.0044284855103895,1.0643641269028776,1.0983586814447928
2017-02-24,1.004851236360691,1.0670912985929732,1.09883898466345
2017-02-27,1.0052833321761667,1.066447093307689,1.1058428467684964
2017-02-28,1.005247026065733,1.0659720412905478,1.1040364897949895
2017-03-01,1.0078964360828562,1.0821429534645723,1.1208050384009964
2017-03-02,1.0072418805996792,1.076729177926019,1.1141780500079104
2017-03-03,1.00707880239296,1.075487511345951,1.1148228294781573
2017-03-06,1.0063037214864543,1.0716944946487303,1.1114969760125208
2017-03-07,1.0065281786450746,1.0707214142243573,1.1112471407066955
2017-03-08,1.00623266567868,1.0677771818199915,1.1075960665853746
2017-03-09,1.0062242109361879,1.0664938566709088,1.1046303515361802
2017-03-10,1.0066344048128901,1.067299020175903,1.1040767101090705
2017-03-13,1.0069071189795897,1.065026201834075,1.1049344555523974
2017-03-14,1.0064101637609073,1.061508294172836,1.1021067958584465
2017-03-15,1.0077021735598939,1.0645836170230514,1.107204079443095
2017-03-16,1.007055927901772,1.064271012638696,1.1070419752981404
2017-03-17,1.0082342842246275,1.0607378251113966,1.106666406845738
2017-03-20,1.0079843198817022,1.0577689873276992,1.103719568898381
2017-03-21,1.0055364863666156,1.0380714258495007,1.0844938534231576
2017-03-22,1.0059566427015683,1.0374892430343325,1.0820912152348927
2017-03-23,1.0056914547285534,1.0364517566689102,1.0810091266537367
2017-03-24,1.005661464146737,1.0361567551650828,1.0803649262809523
2017-03-27,1.0056411533299217,1.0352914601327812,1.0792863388995837
2017-03-28,1.0057414440504215,1.036883610881076,1.0824634632001853
2017-03-29,1.0056461330360837,1.0358837647729688,1.0806208071016798
2017-03-30,1.0057466822468724,1.0376003686004585,1.0834304212260193
2017-03-31,1.0056349163398193,1.0359673727418415,1.080366959569215
2017-04-04,1.0056349163398193,1.0359673727418415,1.080366959569215
2017-04-05,1.0056634567523361,1.035687334907031,1.0794715306047629
2017-04-06,1.005652556118362,1.0351521481791457,1.0804656400823525
2017-04-07,1.005619776319335,1.0352551427747785,1.0805509782687008
2017-04-10,1.005604445989979,1.0345180417777864,1.0811471504279022
2017-04-11,1.0055707666230695,1.0351517071912606,1.081508799725907
2017-04-12,1.0054578082057912,1.0341562098269288,1.0743558139791445
2017-04-13,1.0051821469838957,1.0296264827182449,1.068732404676731
2017-04-17,1.005566237518381,1.036965172822275,1.0814609212416582
2017-04-18,1.0056296483959952,1.0347146713143422,1.0734631194239372
2017-04-19,1.0055808855611212,1.0336799792657914,1.0723896704356433
2017-04-20,1.0056177008472313,1.0347841138742127,1.0737927636425442
2017-04-21,1.0056147879304487,1.0337661052098366,1.0737782462335994
2017-04-24,1.0057272542098332,1.0361902754723635,1.078721501129771
2017-04-25,1.0061548893338337,1.0404836838596776,1.0862229948090232
2017-04-26,1.0061346326739282,1.0399954020819375,1.0856317695163538
2017-04-27,1.0061060574027758,1.039804112942279,1.0857916981828528
2017-04-28,1.006076045446986,1.0388587519965407,1.085250315545405
2017-05-01,1.0060481545308164,1.0387235238625958,1.083430239058575
2017-05-02,1.0060498042385657,1.040368977887148,1.0847733628175407
2017-05-03,1.0059289923129173,1.0413207719298314,1.0830161172795942
2017-05-04,1.005974614829099,1.0427353159273054,1.0826353005072102
2017-05-05,1.006282486047907,1.0435969843037063,1.0853609681166523
2017-05-08,1.0061849027169583,1.042929839700218,1.0849192313959357
2017-05-09,1.005938156055171,1.042517367937798,1.084840911163589
2017-05-10,1.0059023453365594,1.0400704946394397,1.080776043559644
2017-05-11,1.0058228791928243,1.0395930933702242,1.0800387640153595
2017-05-12,1.0057885542297724,1.0383738925990158,1.0766986786229076
2017-05-15,1.0059190897875245,1.0437178135321756,1.0798993213971015
2017-05-16,1.0054234476806914,1.0434179261654475,1.077896066161052
2017-05-17,1.0045541838678964,1.0275836339623403,1.0560016037687037
2017-05-18,1.0051221516130153,1.030522267569261,1.0545348686776097
2017-05-19,1.0050429515912427,1.0294917683989602,1.0534803470350222
2017-05-22,1.0050522018644745,1.0298813872273522,1.0541021441868772
2017-05-23,1.0050551953605005,1.0301960848257177,1.0551746716537798
2017-05-24,1.0051377825417993,1.0300259898947035,1.057882997697188
2017-05-25,1.0051932183076377,1.0310886583127625,1.0604704901574464
2017-05-26,1.0052069406286075,1.0308043318797933,1.0601819473994132
2017-05-30,1.0051517393537275,1.0319175193988026,1.0554454338657402
2017-05-31,1.0052915328491931,1.0353485590490301,1.0494761572193403
2017-06-01,1.0058328859304881,1.0403854822914145,1.057471372219373
2017-06-02,1.0059352287558843,1.0476875368084826,1.0599842791815621
2017-06-05,1.005878472607724,1.0467599940844659,1.0570670715912525
2017-06-06,1.0058730895482397,1.042660835850379,1.052688419263732
2017-06-07,1.006170405413419,1.043136038587708,1.0570636037485714
2017-06-08,1.0060198206697915,1.0416253723903002,1.0598093774374329
2017-06-09,1.0065232809016031,1.045367571648395,1.0626907451336902
2017-06-12,1.0059027360045019,1.0442603075083439,1.0590194716988728
2017-06-13,1.0066885372526497,1.0484647422530389,1.06631133944576
2017-06-14,1.006754395053258,1.0508770983393243,1.0723294409613198
2017-06-15,1.0064420008695205,1.0503347197785833,1.0718781970153923
2017-06-16,1.0069576433998995,1.0516753891269224,1.0724027657482875
2017-06-19,1.0068585593796016,1.0506237280321415,1.0713303732604542
2017-06-20,1.0068543790842173,1.0501081699211134,1.0705338077875197
2017-06-21,1.0067941488878418,1.0496200226801782,1.0697702894632792
2017-06-22,1.0068604920532225,1.0494824403431589,1.0687359619721657
2017-06-23,1.0067972683661612,1.0507880720380147,1.0675885162103353
2017-06-26,1.006791777261338,1.0506806829225708,1.0685897199305054
2017-06-27,1.006655211280827,1.0446938801437817,1.0659063475195163
2017-06-28,1.0068735722285589,1.0480995918281724,1.0759646989179108
2017-06-29,1.006576151222276,1.03903440333772,1.06872575692567
2017-06-30,1.0066575607083517,1.0447956733448902,1.074199565660804
2017-07-05,1.0066575607083517,1.0447956733448902,1.074199565660804
2017-07-06,1.0065168251582621,1.041976992985856,1.0717099303343511
2017-07-07,1.0067294213758198,1.0437635640016032,1.072791249263275
2017-07-10,1.0067268437946293,1.0437998981524805,1.0741664194309426
2017-07-11,1.0066110169702016,1.0439738459503238,1.0755358542746225
2017-07-12,1.0070488035888496,1.0484124537929043,1.079386857508512
2017-07-13,1.0069134082813156,1.0469794399156809,1.0797092773088268
2017-07-14,1.0072336947761862,1.0500741933624067,1.0836550968046015
2017-07-17,1.0072817056388947,1.0488416984113065,1.0841241914384767
2017-07-18,1.0069241811725012,1.050486495110911,1.0773528456255834
2017-07-19,1.0074636102786516,1.0506735474391464,1.0848974419816213
2017-07-20,1.0071503617364619,1.0504133837563607,1.081068299413985
2017-07-21,1.0070037534665641,1.046450777694675,1.0834781824170612
2017-07-24,1.0064798599666447,1.0382504906376935,1.0800998916348166
2017-07-25,1.0057471403633895,1.0339244033906492,1.0876759282367638
2017-07-26,1.005604907069993,1.0328905033044675,1.086588278455555
2017-07-27,1.005604907069993,1.0328905033044675,1.086588278455555
2017-07-28,1.005604907069993,1.0328905033044675,1.086588278455555
2017-07-31,1.005625600858195,1.0329902563915152,1.0870048783854493
2017-08-01,1.0056960057873392,1.033227803720942,1.087368281194256
2017-08-02,1.005856738511191,1.0350631485144337,1.086879782722417
2017-08-03,1.0059827228927942,1.0360992585761493,1.0875351522577694
2017-08-04,1.0060518186324545,1.0362582770706166,1.0911855499665968
2017-08-07,1.0059991246712912,1.0343675030362842,1.0928387175996608
2017-08-08,1.0058788880246843,1.031880570308752,1.0910042170275227
2017-08-09,1.0059341858770279,1.0319163306307075,1.0843222672223722
2017-08-10,1.0054988588152427,1.0271180366328652,1.0719002944241505
2017-08-11,1.0056059673463305,1.0281348243950128,1.0741060988138902
2017-08-14,1.006176990668572,1.0345334858193123,1.0819232841094775
2017-08-15,1.0057929157177183,1.0344645780280686,1.0805259304234205
2017-08-16,1.0064335730034777,1.0402674243740762,1.0808221023425377
2017-08-17,1.004828346343778,1.027347661945338,1.067008176628733
2017-08-18,1.0039930294966917,1.0222005103431024,1.0621789436514053
2017-08-21,1.0044462849199125,1.0252075693349998,1.0625594783159933
2017-08-22,1.0056427294735057,1.031583322693759,1.0750370857014349
2017-08-23,1.0044815344701497,1.0264594359269157,1.0705865263387249
2017-08-24,1.003851794305959,1.02369793496588,1.0703296069056178
2017-08-25,1.00425292775848,1.0248828261562,1.0683889171371324
2017-08-28,1.00442656343139,1.0262470858105543,1.0701773376858035
2017-08-29,1.0049660091707162,1.030562957686386,1.076021902814599
2017-08-30,1.0054759406060516,1.030605347346465,1.0794258256865648
2017-08-31,1.0061231039262055,1.034594321693631,1.0826052212075057
2017-09-01,1.005705138756376,1.0342669227737413,1.0864605289121778
2017-09-05,1.0054653445009603,1.0332326578040394,1.085374084311234
2017-09-06,1.0054653445009603,1.0332326578040394,1.085374084311234
2017-09-07,1.0055045423689093,1.0331723305301008,1.0849595393302167
2017-09-08,1.0054949712280559,1.0330593794261216,1.0848051511658108
