date,Ensemble
2017-07-27,1.0872013166111072
2017-07-28,1.0872013166111072
2017-07-31,1.0872236895267728
2017-08-01,1.0872998072258049
2017-08-02,1.0874735820629855
2017-08-03,1.0876097890211938
2017-08-04,1.0876844913009887
2017-08-07,1.0876275216665412
2017-08-08,1.0874975288238482
2017-08-09,1.0875573136334202
2017-08-10,1.0870866634293472
2017-08-11,1.0872024629199823
2017-08-14,1.087819819998684
2017-08-15,1.0874045805847654
2017-08-16,1.0880972218394738
2017-08-17,1.08636174449085
2017-08-18,1.085458648682989
2017-08-21,1.0859486819847581
2017-08-22,1.0872422079856492
2017-08-23,1.0859867917405464
2017-08-24,1.0853059534403178
2017-08-25,1.085739635510335
2017-08-28,1.0859273602627413
2017-08-29,1.0865105775023476
2017-08-30,1.0870618855995735
2017-08-31,1.0877615607988362
2017-09-01,1.0873096812587293
2017-09-05,1.0870504297093675
2017-09-06,1.0870504297093675
2017-09-07,1.0870928081557563
2017-09-08,1.0870824603970448
2017-09-11,1.0871899251538002
2017-09-12,1.0871390521875106
2017-09-13,1.0871484195744845
2017-09-14,1.0872491206482748
2017-09-15,1.08745617520663
2017-09-18,1.0874926400139544
2017-09-19,1.0875060521734117
2017-09-20,1.087430064216081
2017-09-21,1.0872804836218413
2017-09-22,1.0873197802438237
2017-09-25,1.0868352240852077
2017-09-26,1.0867202720647413
2017-09-27,1.0868763984785377
2017-09-28,1.087552287630109
2017-09-29,1.0877237930751698
2017-10-03,1.0877237930751698
2017-10-04,1.087967725311248
2017-10-05,1.0905165717781742
2017-10-06,1.0908289896210326
2017-10-09,1.0874933598066112
2017-10-10,1.088365155519897
2017-10-11,1.0886324774100877
2017-10-12,1.0849800193138965
2017-10-13,1.083895053353672
2017-10-16,1.0843160210412162
2017-10-17,1.0846070103747707
2017-10-18,1.0842751925851164
2017-10-19,1.0842751925851164
2017-10-20,1.0860907928304295
2017-10-23,1.085135024475881
2017-10-24,1.0847987052043986
2017-10-25,1.0847987052043986
2017-10-26,1.0847987052043986
2017-10-27,1.0848522652811574
2017-10-30,1.0846827019238752
2017-10-31,1.0846827019238752
2017-11-01,1.0851833544977558
2017-11-02,1.0864727378627985
2017-11-03,1.0865631553709585
2017-11-06,1.0878495495586251
2017-11-07,1.0880536837202714
2017-11-08,1.0866757159888734
2017-11-09,1.0819059482725928
2017-11-10,1.0817464127579979
2017-11-13,1.084162966476065
2017-11-14,1.0830788041339905
2017-11-15,1.0830788041339905
2017-11-16,1.0841770164332727
2017-11-17,1.084006151559328
2017-11-20,1.0844873252588405
2017-11-21,1.0867586564556675
2017-11-22,1.0842184817680078
2017-11-24,1.0853129167021498
2017-11-27,1.0860112359861505
2017-11-28,1.097706493801086
2017-11-29,1.1032141120841916
2017-11-30,1.1021108998422515
2017-12-01,1.101128294478821
2017-12-04,1.1029300103736797
2017-12-05,1.102573647557787
2017-12-06,1.1022000325364198
2017-12-07,1.1047852014515664
2017-12-08,1.108974953149276
2017-12-11,1.1084780161631782
2017-12-12,1.116632899920518
2017-12-13,1.1242283378967595
2017-12-14,1.1228102418029815
2017-12-15,1.129204252787742
2017-12-18,1.1380211124356947
2017-12-19,1.1372159566937126
2017-12-20,1.1386137311677236
2017-12-21,1.1411253634076908
2017-12-22,1.1385667785995135
2017-12-26,1.139767467037217
2017-12-27,1.1407364872527583
2017-12-28,1.1442273688765359
2017-12-29,1.1383765199838425
2018-01-03,1.1383765199838425
2018-01-04,1.1390357711303711
2018-01-05,1.144393385322496
2018-01-08,1.1434677856298587
2018-01-09,1.1489571986044385
2018-01-10,1.1475284107264179
2018-01-11,1.1606674860421728
2018-01-12,1.174287209637242
2018-01-16,1.173275808832449
2018-01-17,1.1721025498377624
2018-01-18,1.1721025498377624
2018-01-19,1.1732860788449306
2018-01-22,1.1730794008954977
2018-01-23,1.1727234088509695
2018-01-24,1.17251555496012
2018-01-25,1.1739702894716153
2018-01-26,1.1767814553312932
2018-01-29,1.176358245643811
2018-01-30,1.1732130908262697
2018-01-31,1.1760906128545316
2018-02-01,1.1756725645683797
2018-02-02,1.1756725645683797
2018-02-05,1.1756725645683797
2018-02-06,1.1756725645683797
2018-02-07,1.1756725645683797
2018-02-08,1.166290778503469
2018-02-09,1.1660991772099047
2018-02-12,1.1660991772099047
2018-02-13,1.1663190812090465
2018-02-14,1.1715531111293362
2018-02-15,1.1801767903016671
2018-02-16,1.1802961333258417
2018-02-20,1.1727666668590917
2018-02-21,1.171753802023993
2018-02-22,1.173119931475608
2018-02-23,1.1785564658112373
2018-02-26,1.1879779197121243
2018-02-27,1.1790352752016575
2018-02-28,1.1633408338142317
2018-03-01,1.137904996754512
2018-03-02,1.1334761078514068
2018-03-05,1.1323426587219383
2018-03-06,1.1323274668522598
2018-03-07,1.1299579277834177
2018-03-08,1.1312664272185686
2018-03-09,1.1446844682558681
2018-03-12,1.1334373350923959
2018-03-13,1.1244398067457395
2018-03-14,1.1121833834473578
2018-03-15,1.117226780381466
2018-03-16,1.118870443690323
2018-03-19,1.107787116765223
2018-03-20,1.1182035122783287
2018-03-21,1.1141699525877033
2018-03-22,1.0736593067200795
2018-03-23,1.0595604443864959
2018-03-26,1.091974017382376
2018-03-27,1.090882061440858
2018-03-28,1.090882061440858
2018-03-29,1.090882061440858
2018-04-03,1.090882061440858
2018-04-04,1.0909639487215184
2018-04-05,1.0910086320439942
2018-04-06,1.0906413136264879
2018-04-09,1.09067134338922
2018-04-10,1.0910498921375962
2018-04-11,1.0908545162471253
2018-04-12,1.0912240321175788
2018-04-13,1.0910868853689963
2018-04-16,1.0914940927276315
2018-04-17,1.0921527791421486
2018-04-18,1.0916269578309714
2018-04-19,1.0915680653065456
2018-04-20,1.0915680653065456
2018-04-23,1.0915722359653333
2018-04-24,1.0914032472438466
2018-04-25,1.0913928557137262
2018-04-26,1.0913928557137262
2018-04-27,1.0913928557137262
2018-04-30,1.0913928557137262
2018-05-01,1.0913928557137262
2018-05-02,1.0913446292831175
2018-05-03,1.0913394469035178
2018-05-04,1.0914104348342475
2018-05-07,1.0914379185165202
2018-05-08,1.0914462592877514
2018-05-09,1.0915592239027023
2018-05-10,1.091764314115679
2018-05-11,1.0918275463591705
2018-05-14,1.0919275904813444
2018-05-15,1.0916579667504274
2018-05-16,1.0917456707374165
2018-05-17,1.0914712243839273
2018-05-18,1.0914801819467272
2018-05-21,1.0923265029506968
2018-05-22,1.09195223828472
2018-05-23,1.0920693344684482
2018-05-24,1.0919941315064514
2018-05-25,1.0919791361645326
2018-05-29,1.0918530802996926
2018-05-30,1.0920059991804216
2018-05-31,1.0918522246360298
2018-06-01,1.0921125277261385
2018-06-04,1.0924161018707863
2018-06-05,1.0924749491515084
2018-06-06,1.0928407693930293
2018-06-07,1.0928884748381669
2018-06-08,1.0928391821178078
2018-06-11,1.0928288502993484
2018-06-12,1.0928445144507206
2018-06-13,1.092742165752495
2018-06-14,1.092725752377107
2018-06-15,1.0927033253573084
2018-06-18,1.0927069717910702
2018-06-19,1.0925707520667596
2018-06-20,1.0925632003194994
2018-06-21,1.0923453665214968
2018-06-22,1.0924572342414725
2018-06-25,1.0919969738807846
2018-06-26,1.0919597101864327
2018-06-27,1.0919597101864327
2018-06-28,1.0919879702352837
2018-06-29,1.0919831595522111
2018-07-03,1.0919831595522111
2018-07-05,1.0945713414721634
2018-07-06,1.0957089010169474
2018-07-09,1.1080122481402421
2018-07-10,1.1138111271999678
2018-07-11,1.1044275754102388
2018-07-12,1.116318372125062
2018-07-13,1.1224865094737881
2018-07-16,1.1213640450322069
2018-07-17,1.1211503787794272
2018-07-18,1.1209520412879557
2018-07-19,1.1197461047230077
2018-07-20,1.119547438012017
2018-07-23,1.1190328437919375
2018-07-24,1.1218993941887703
2018-07-25,1.1244723806568573
2018-07-26,1.1238704774763775
2018-07-27,1.1223626695736564
2018-07-30,1.122162121590033
2018-07-31,1.122162121590033
2018-08-01,1.122162121590033
2018-08-02,1.122162121590033
2018-08-03,1.1224349335438464
2018-08-06,1.123058377290086
2018-08-07,1.1275609792925134
2018-08-08,1.1246342673971812
2018-08-09,1.1215408955045012
2018-08-10,1.1092431482464797
2018-08-13,1.1036330289713754
2018-08-14,1.107235900099841
2018-08-15,1.09720029592629
2018-08-16,1.1184167010342876
2018-08-17,1.1172982916711973
2018-08-20,1.1182885105734126
2018-08-21,1.1202575504741246
2018-08-22,1.1171810815661938
2018-08-23,1.1143593254122286
2018-08-24,1.1193597045591717
2018-08-27,1.1337563375527975
2018-08-28,1.1322425920231576
2018-08-29,1.1318410360018187
2018-08-30,1.1219605572035247
2018-08-31,1.1188366259239564
2018-09-04,1.1226876285961822
2018-09-05,1.1214781681294188
2018-09-06,1.1278776906722685
2018-09-07,1.123065664477308
2018-09-10,1.1163165749648951
2018-09-11,1.1211759728656179
2018-09-12,1.1291214203183395
2018-09-13,1.1341393781568574
2018-09-14,1.1393447306397848
2018-09-17,1.1336954755126958
2018-09-18,1.1476829435215863
2018-09-19,1.1571707275046628
2018-09-20,1.1663944370292016
2018-09-21,1.1714559446119388
2018-09-24,1.1598009805090348
2018-09-25,1.158641194592755
2018-09-26,1.1576178289482408
2018-09-27,1.1584174923463502
2018-09-28,1.1602086917450516
2018-10-02,1.1602086917450516
2018-10-03,1.1610635279210573
2018-10-04,1.1563355252765881
2018-10-05,1.1506943797466145
2018-10-08,1.150284083492906
2018-10-09,1.1437641780694034
2018-10-10,1.1426706407703067
2018-10-11,1.1426706407703067
2018-10-12,1.1450068982726962
2018-10-15,1.1447974353579808
2018-10-16,1.1502004666730608
2018-10-17,1.1469856468114528
2018-10-18,1.1465596228243258
2018-10-19,1.1456920899171774
2018-10-22,1.1454830516348424
2018-10-23,1.1433205843993892
2018-10-24,1.1431150302293673
2018-10-25,1.1431150302293673
2018-10-26,1.1431150302293673
2018-10-29,1.1431150302293673
2018-10-30,1.1431150302293673
2018-10-31,1.1431150302293673
2018-11-01,1.1431150302293673
2018-11-02,1.1431150302293673
2018-11-05,1.1431150302293673
2018-11-06,1.1431150302293673
2018-11-07,1.147959200541206
2018-11-08,1.1473766513652366
2018-11-09,1.140269287119782
2018-11-12,1.1396289841900844
2018-11-13,1.1396289841900844
2018-11-14,1.1396289841900844
2018-11-15,1.1401102451494385
2018-11-16,1.139905135334247
2018-11-19,1.139905135334247
2018-11-20,1.139905135334247
2018-11-21,1.1401628156204695
2018-11-23,1.1399664015703963
2018-11-26,1.1399664015703963
2018-11-27,1.1405771461163592
2018-11-28,1.1403784186120842
2018-11-29,1.1403784186120842
2018-11-30,1.1420460316357637
2018-12-03,1.1418391931098872
2018-12-04,1.1418391931098872
2018-12-06,1.1418391931098872
2018-12-07,1.1364534259833061
2018-12-10,1.1362984333468331
2018-12-11,1.1342360222869559
2018-12-12,1.1412006730096642
2018-12-13,1.1409968880937227
2018-12-14,1.1400071024648517
2018-12-17,1.1400071024648517
2018-12-18,1.1400071024648517
2018-12-19,1.1400071024648517
2018-12-20,1.1400071024648517
2018-12-21,1.1400071024648517
2018-12-24,1.1400071024648517
2018-12-26,1.1400071024648517
2018-12-27,1.1400071024648517
2018-12-28,1.1392340409405866
2018-12-31,1.1443716688488075
2019-01-03,1.1443716688488075
2019-01-04,1.1443716688488075
2019-01-07,1.1444266460291597
2019-01-08,1.1445965588474984
2019-01-09,1.1446863784347967
2019-01-10,1.1448582484892382
2019-01-11,1.144856297234119
2019-01-14,1.1446960338493506
2019-01-15,1.1445169647992997
2019-01-16,1.144400159563102
2019-01-17,1.1443265659814035
2019-01-18,1.1444554778628164
2019-01-22,1.144245232408043
2019-01-23,1.1443729634066409
2019-01-24,1.1443449714674985
2019-01-25,1.1443877501938553
2019-01-28,1.1443783754465588
2019-01-29,1.1443783754465588
2019-01-30,1.1443783754465588
2019-01-31,1.1443783754465588
2019-02-01,1.1443783754465588
2019-02-04,1.1443783754465588
2019-02-05,1.1444374283023073
2019-02-06,1.1443818330988351
2019-02-07,1.144151641008418
2019-02-08,1.1441642193783252
2019-02-11,1.1439841115992067
2019-02-12,1.144693630762752
2019-02-13,1.145172935398093
2019-02-14,1.1448110440525576
2019-02-15,1.1447338049181366
2019-02-19,1.1447265535346605
2019-02-20,1.1447505726728704
2019-02-21,1.1447343506386172
2019-02-22,1.1450077475051263
2019-02-25,1.144948982360478
2019-02-26,1.144750528514916
2019-02-27,1.144533373778366
2019-02-28,1.1446826222179904
2019-03-01,1.1448425478032396
2019-03-04,1.1439853084532547
2019-03-05,1.1436566115973452
2019-03-06,1.1432764192141507
2019-03-07,1.1431592110027644
2019-03-08,1.1431309005772214
2019-03-11,1.14320755078932
2019-03-12,1.14318813031139
2019-03-13,1.1431764811763068
2019-03-14,1.1431686449568406
2019-03-15,1.1433748748550299
2019-03-18,1.1433107040648558
2019-03-19,1.1432185596245799
2019-03-20,1.1432834437113188
2019-03-21,1.1436806714547014
2019-03-22,1.1427002177326469
2019-03-25,1.1426231994294092
2019-03-26,1.1426895714965992
2019-03-27,1.1426893884353035
2019-03-28,1.1427939558328082
2019-03-29,1.143029220997812
2019-04-02,1.143029220997812
2019-04-03,1.1428020338739775
2019-04-04,1.1450439394385181
2019-04-05,1.1452714815250489
2019-04-08,1.1390536095829222
2019-04-09,1.132484308411646
2019-04-10,1.1300964428749032
2019-04-11,1.1283390384017267
2019-04-12,1.1448157136669577
2019-04-15,1.1436708983205492
2019-04-16,1.1433012240201554
2019-04-17,1.143651126614107
2019-04-18,1.1431928520932535
2019-04-22,1.1421961958667888
2019-04-23,1.1446750933962855
2019-04-24,1.144213266305954
2019-04-25,1.144213266305954
2019-04-26,1.144213266305954
2019-04-29,1.144213266305954
2019-04-30,1.1434240996064624
2019-05-01,1.1389273560686666
2019-05-02,1.1361266820453386
2019-05-03,1.141899475724771
2019-05-06,1.14038015180946
2019-05-07,1.1169583081697
2019-05-08,1.1195164216020725
2019-05-09,1.1130706781264783
2019-05-10,1.1119576146811796
2019-05-13,1.1058153794711374
2019-05-14,1.109172401043482
2019-05-15,1.112106731054917
2019-05-16,1.121623579096447
2019-05-17,1.120719643615069
2019-05-20,1.120001029248208
2019-05-21,1.1243280929624557
2019-05-22,1.119176714538226
2019-05-23,1.1104595055780935
2019-05-24,1.109564825544007
2019-05-28,1.107494052842612
2019-05-29,1.1036842995481244
2019-05-30,1.1032421408297732
2019-05-31,1.0999411772158951
2019-06-03,1.0983246476771364
2019-06-04,1.097888363389067
2019-06-05,1.0996674147902585
2019-06-06,1.1017349825329472
2019-06-07,1.1077439961214177
2019-06-10,1.1070541218926475
2019-06-11,1.106143447282095
2019-06-12,1.1054742055453424
2019-06-13,1.1078284087306127
2019-06-14,1.1085480046574978
2019-06-17,1.110369880292106
2019-06-18,1.127320693300099
2019-06-19,1.1261934836527199
2019-06-20,1.1284638599258616
2019-06-21,1.1273095528120134
2019-06-24,1.126217473008166
2019-06-25,1.119642438443572
2019-06-26,1.1211105140424553
2019-06-27,1.119625807883469
2019-06-28,1.124430317154018
2019-07-02,1.124430317154018
2019-07-03,1.1244783574741215
2019-07-05,1.1244157851371614
2019-07-08,1.1243188266407762
2019-07-09,1.1242418567911368
2019-07-10,1.1242173103171287
2019-07-11,1.1243900545194638
2019-07-12,1.12436197031575
2019-07-15,1.12436197031575
2019-07-16,1.1243709912148483
2019-07-17,1.1243683128047655
2019-07-18,1.1242945649863798
2019-07-19,1.124282413561006
2019-07-22,1.1242627796500677
2019-07-23,1.124338475013291
2019-07-24,1.124330305789109
2019-07-25,1.124330305789109
2019-07-26,1.124330305789109
2019-07-29,1.124333907624228
2019-07-30,1.1243298697567674
2019-07-31,1.1243298697567674
